,Year,Age,Female,Male,Total,X.30,X.31,X.37,X.38
14001,1858,NA,NA,NA,NA,NA,NA,NA,NA
14002,NA,NA,NA,NA,NA,NA,NA,NA,NA
14003,1858,NA,NA,NA,NA,NA,NA,NA,NA
14004,NA,NA,NA,NA,NA,NA,NA,NA,NA
14005,1858,NA,NA,NA,NA,NA,NA,NA,NA
14006,NA,NA,NA,NA,NA,NA,NA,NA,NA
14007,1858,NA,NA,NA,NA,NA,NA,NA,NA
14008,NA,NA,NA,NA,NA,NA,NA,NA,NA
14009,1858,NA,NA,NA,NA,NA,NA,NA,NA
14010,NA,NA,NA,NA,NA,NA,NA,NA,NA
14011,1858,NA,NA,NA,NA,NA,NA,NA,NA
14012,NA,NA,NA,NA,NA,NA,NA,NA,NA
14013,1858,NA,NA,NA,NA,NA,NA,NA,NA
14014,NA,NA,NA,NA,NA,NA,NA,NA,NA
14015,1858,NA,NA,NA,NA,NA,NA,NA,NA
14016,0,NA,NA,NA,NA,NA,NA,NA,NA
14017,1859,NA,0,NA,56004.5,NA,57808,113812.5,NA
14018,1859,NA,1,NA,49268.42,NA,49970.56,NA,99238.98
14019,1859,NA,2,NA,47173.08,NA,47518.44,NA,94691.52
14020,1859,NA,3,NA,45409.61,NA,46140.65,NA,91550.26
14021,1859,NA,4,NA,45431.89,NA,45646.85,NA,91078.74
14022,1859,NA,5,NA,40550.16,NA,40442.18,NA,80992.34
14023,1859,NA,6,NA,37476.59,NA,37806.93,NA,75283.52
14024,1859,NA,7,NA,38960.95,NA,39159.04,NA,78119.99
14025,1859,NA,8,NA,39155.89,NA,38999.48,NA,78155.37
14026,1859,NA,9,NA,40670.91,NA,40544.37,NA,81215.28
14027,1859,10,NA,37573.69,NA,37509.05,NA,75082.74,NA
14028,1859,11,NA,35403.16,NA,35568.37,NA,70971.53,NA
14029,1859,12,NA,34432.13,NA,34935.11,NA,69367.24,NA
14030,1859,13,NA,36528.74,NA,36494.98,NA,73023.72,NA
14031,1859,14,NA,37558.28,NA,37750,NA,75308.28,NA
14032,1859,15,NA,35477.91,NA,35912.5,NA,71390.41,NA
14033,1859,16,NA,36179.73,NA,35810.08,NA,71989.81,NA
14034,1859,17,NA,34036.84,NA,33544.38,NA,67581.22,NA
14035,1859,18,NA,34924.98,NA,34545.01,NA,69469.99,NA
14036,1859,19,NA,32298.04,NA,31620.54,NA,63918.58,NA
14037,1859,20,NA,29864,NA,29127.51,NA,58991.51,NA
14038,1859,21,NA,30564.33,NA,29981.8,NA,60546.13,NA
14039,1859,22,NA,31768.53,NA,30927.21,NA,62695.74,NA
14040,1859,23,NA,32690.1,NA,31836.5,NA,64526.6,NA
14041,1859,24,NA,33077.03,NA,32063.48,NA,65140.51,NA
14042,1859,25,NA,33441.66,NA,32447.12,NA,65888.78,NA
14043,1859,26,NA,30052.13,NA,29291.01,NA,59343.14,NA
14044,1859,27,NA,27926.59,NA,26927.06,NA,54853.65,NA
14045,1859,28,NA,30143.49,NA,28771.26,NA,58914.75,NA
14046,1859,29,NA,30772.63,NA,29151.04,NA,59923.67,NA
14047,1859,30,NA,29298.89,NA,27352.33,NA,56651.22,NA
14048,1859,31,NA,26837.39,NA,25863.82,NA,52701.21,NA
14049,1859,32,NA,29894.41,NA,28461.18,NA,58355.59,NA
14050,1859,33,NA,30765.59,NA,29517.24,NA,60282.83,NA
14051,1859,34,NA,29426.22,NA,27948.42,NA,57374.64,NA
14052,1859,35,NA,30210.47,NA,28791.32,NA,59001.79,NA
14053,1859,36,NA,28927.57,NA,27235.46,NA,56163.03,NA
14054,1859,37,NA,27367.49,NA,26286.4,NA,53653.89,NA
14055,1859,38,NA,25125.15,NA,23846.56,NA,48971.71,NA
14056,1859,39,NA,23551.81,NA,22392.26,NA,45944.07,NA
14057,1859,40,NA,23623.32,NA,22453.96,NA,46077.28,NA
14058,1859,41,NA,22645.98,NA,21128.05,NA,43774.03,NA
14059,1859,42,NA,23465.33,NA,21853.82,NA,45319.15,NA
14060,1859,43,NA,22533.75,NA,20629.77,NA,43163.52,NA
14061,1859,44,NA,20258.61,NA,18637.41,NA,38896.02,NA
14062,1859,45,NA,17871.77,NA,16266.68,NA,34138.45,NA
14063,1859,46,NA,20566.51,NA,18355.72,NA,38922.23,NA
14064,1859,47,NA,20787.86,NA,18872.34,NA,39660.2,NA
14065,1859,48,NA,19139.42,NA,17158.81,NA,36298.23,NA
14066,1859,49,NA,15684.44,NA,13626.44,NA,29310.88,NA
14067,1859,50,NA,15617.71,NA,13699.86,NA,29317.57,NA
14068,1859,51,NA,16594.26,NA,14517,NA,31111.26,NA
14069,1859,52,NA,15886.08,NA,13800.47,NA,29686.55,NA
14070,1859,53,NA,16121.9,NA,13828.57,NA,29950.47,NA
14071,1859,54,NA,15955.05,NA,13533.6,NA,29488.65,NA
14072,1859,55,NA,15901.69,NA,13510.46,NA,29412.15,NA
14073,1859,56,NA,16310.49,NA,13593.2,NA,29903.69,NA
14074,1859,57,NA,14248.5,NA,11880.7,NA,26129.2,NA
14075,1859,58,NA,13140.41,NA,11014.55,NA,24154.96,NA
14076,1859,59,NA,13714.92,NA,11106.58,NA,24821.5,NA
14077,1859,60,NA,13351.98,NA,10778.89,NA,24130.87,NA
14078,1859,61,NA,13370.13,NA,10845.58,NA,24215.71,NA
14079,1859,62,NA,13238.18,NA,10531.66,NA,23769.84,NA
14080,1859,63,NA,11751.02,NA,NA,9341.22,NA,21092.24
14081,1859,64,NA,11889.69,NA,NA,9066.15,NA,20955.84
14082,1859,65,NA,11457.18,NA,NA,8738.13,NA,20195.31
14083,1859,66,NA,11385.18,NA,NA,8449.7,NA,19834.88
14084,1859,67,NA,NA,9884.15,NA,NA,NA,NA
14085,1859,68,NA,NA,8835.48,NA,NA,NA,NA
14086,1859,69,NA,NA,8252.01,NA,NA,NA,NA
14087,1859,70,NA,NA,7932.41,NA,NA,NA,NA
14088,1859,71,NA,NA,6834.84,NA,NA,NA,NA
14089,1859,72,NA,NA,6688.78,NA,NA,NA,NA
14090,1859,73,NA,NA,5851.23,NA,NA,NA,NA
14091,1859,74,NA,NA,5221.74,NA,NA,NA,NA
14092,1859,75,NA,NA,4395.25,NA,NA,NA,NA
14093,1859,76,NA,NA,4090.67,NA,NA,NA,NA
14094,1859,77,NA,NA,3700.34,NA,NA,NA,NA
14095,1859,78,NA,NA,3660.38,NA,NA,NA,NA
14096,1859,79,NA,NA,2972.86,NA,NA,NA,NA
14097,1859,80,NA,NA,2504.95,NA,NA,NA,NA
14098,1859,81,NA,NA,2052.98,NA,NA,NA,NA
14099,1859,82,NA,NA,1662.74,NA,NA,NA,NA
14100,1859,83,NA,NA,1449,NA,NA,NA,NA
14101,1859,84,NA,NA,1143.47,NA,NA,NA,NA
14102,1859,85,NA,NA,NA,NA,NA,NA,NA
14103,1859,86,NA,NA,NA,NA,NA,NA,NA
14104,1859,87,NA,NA,NA,NA,NA,NA,NA
14105,1859,88,NA,NA,NA,NA,NA,NA,NA
14106,1859,89,NA,NA,NA,NA,NA,NA,NA
14107,1859,90,NA,NA,NA,NA,NA,NA,NA
14108,1859,91,NA,NA,NA,NA,NA,NA,NA
14109,1859,92,NA,NA,NA,NA,NA,NA,NA
14110,NA,NA,NA,NA,NA,NA,NA,NA,NA
14111,1859,93,NA,NA,NA,NA,NA,NA,NA
14112,NA,NA,NA,NA,NA,NA,NA,NA,NA
14113,1859,94,NA,NA,NA,NA,NA,NA,NA
14114,45.44,NA,NA,NA,NA,NA,NA,NA,NA
14115,1859,95,NA,NA,NA,NA,NA,NA,NA
14116,31.17,NA,NA,NA,NA,NA,NA,NA,NA
14117,1859,96,NA,NA,NA,NA,NA,NA,NA
14118,16.61,NA,NA,NA,NA,NA,NA,NA,NA
14119,1859,97,NA,NA,NA,NA,NA,2.48,NA
14120,NA,NA,NA,NA,NA,NA,NA,NA,NA
14121,1859,98,NA,NA,NA,NA,NA,2.05,NA
14122,NA,NA,NA,NA,NA,NA,NA,NA,NA
14123,1859,99,NA,NA,NA,NA,NA,0.92,NA
14124,NA,NA,NA,NA,NA,NA,NA,NA,NA
14125,1859,NA,NA,NA,NA,NA,NA,NA,NA
14126,NA,NA,NA,NA,NA,NA,NA,NA,NA
14127,1859,NA,NA,NA,NA,NA,NA,NA,NA
14128,NA,NA,NA,NA,NA,NA,NA,NA,NA
14129,1859,NA,NA,NA,NA,NA,NA,NA,NA
14130,NA,NA,NA,NA,NA,NA,NA,NA,NA
14131,1859,NA,NA,NA,NA,NA,NA,NA,NA
14132,NA,NA,NA,NA,NA,NA,NA,NA,NA
14133,1859,NA,NA,NA,NA,NA,NA,NA,NA
14134,NA,NA,NA,NA,NA,NA,NA,NA,NA
14135,1859,NA,NA,NA,NA,NA,NA,NA,NA
14136,NA,NA,NA,NA,NA,NA,NA,NA,NA
14137,1859,NA,NA,NA,NA,NA,NA,NA,NA
14138,NA,NA,NA,NA,NA,NA,NA,NA,NA
14139,1859,NA,NA,NA,NA,NA,NA,NA,NA
14140,NA,NA,NA,NA,NA,NA,NA,NA,NA
14141,1859,NA,NA,NA,NA,NA,NA,NA,NA
14142,NA,NA,NA,NA,NA,NA,NA,NA,NA
14143,1859,NA,NA,NA,NA,NA,NA,NA,NA
14144,NA,NA,NA,NA,NA,NA,NA,NA,NA
14145,1859,NA,NA,NA,NA,NA,NA,NA,NA
14146,0,NA,NA,NA,NA,NA,NA,NA,NA
14147,1860,NA,0,NA,57933.5,NA,59711,117644.5,NA
14148,1860,NA,1,NA,53735.56,NA,54437.65,108173.21,NA
14149,1860,NA,2,NA,47193.44,NA,47716.85,NA,94910.29
14150,1860,NA,3,NA,45538.97,NA,45771.18,NA,91310.15
14151,1860,NA,4,NA,44269.53,NA,44946.32,NA,89215.85
14152,1860,NA,5,NA,44473.52,NA,44661.14,NA,89134.66
14153,1860,NA,6,NA,40168.7,NA,40321.78,NA,80490.48
14154,1860,NA,7,NA,37163.19,NA,37728.58,NA,74891.77
14155,1860,NA,8,NA,38691.33,NA,39130.19,NA,77821.52
14156,1860,NA,9,NA,38918.76,NA,39005.8,NA,77924.56
14157,1860,10,NA,40464.39,NA,40597.13,NA,81061.52,NA
14158,1860,11,NA,37250.33,NA,37190.98,NA,74441.31,NA
14159,1860,12,NA,35107.99,NA,35282.01,NA,70390,NA
14160,1860,13,NA,34147.71,NA,34660.88,NA,68808.59,NA
14161,1860,14,NA,36234.58,NA,36214,NA,72448.58,NA
14162,1860,15,NA,37251.02,NA,37456.21,NA,74707.23,NA
14163,1860,16,NA,34720.99,NA,35071.59,NA,69792.58,NA
14164,1860,17,NA,35408.14,NA,34962.06,NA,70370.2,NA
14165,1860,18,NA,33295.18,NA,32725.47,NA,66020.65,NA
14166,1860,19,NA,34171.17,NA,33699.67,NA,67870.84,NA
14167,1860,20,NA,31586.45,NA,30812.34,NA,62398.79,NA
14168,1860,21,NA,30274.75,NA,29431.47,NA,59706.22,NA
14169,1860,22,NA,30987.9,NA,30293.51,NA,61281.41,NA
14170,1860,23,NA,32210.63,NA,31248.14,NA,63458.77,NA
14171,1860,24,NA,33145.76,NA,32171.04,NA,65316.8,NA
14172,1860,25,NA,33534.08,NA,32402.26,NA,65936.34,NA
14173,1860,26,NA,33136.84,NA,32068.31,NA,65205.15,NA
14174,1860,27,NA,29753.26,NA,28928.11,NA,58681.37,NA
14175,1860,28,NA,27638.17,NA,26585.78,NA,54223.95,NA
14176,1860,29,NA,29841.65,NA,28421.04,NA,58262.69,NA
14177,1860,30,NA,30460.74,NA,28797.66,NA,59258.4,NA
14178,1860,31,NA,28997.28,NA,27012.57,NA,56009.85,NA
14179,1860,32,NA,26541.71,NA,25530.43,NA,52072.14,NA
14180,1860,33,NA,29586.94,NA,28115.29,NA,57702.23,NA
14181,1860,34,NA,30436.82,NA,29147.55,NA,59584.37,NA
14182,1860,35,NA,29090.79,NA,27575.29,NA,56666.08,NA
14183,1860,36,NA,30045.33,NA,28675.11,NA,58720.44,NA
14184,1860,37,NA,28745.22,NA,27095.53,NA,55840.75,NA
14185,1860,38,NA,27184.87,NA,26142.3,NA,53327.17,NA
14186,1860,39,NA,24937.28,NA,23688.26,NA,48625.54,NA
14187,1860,40,NA,23372.16,NA,22237.48,NA,45609.64,NA
14188,1860,41,NA,23594.94,NA,22338.5,NA,45933.44,NA
14189,1860,42,NA,22612.64,NA,21003.33,NA,43615.97,NA
14190,1860,43,NA,23445.13,NA,21738.01,NA,45183.14,NA
14191,1860,44,NA,22502.13,NA,20497.68,NA,42999.81,NA
14192,1860,45,NA,20207.72,NA,18488.91,NA,38696.63,NA
14193,1860,46,NA,17539.18,NA,15804.54,NA,33343.72,NA
14194,1860,47,NA,20220.56,NA,17868.9,NA,38089.46,NA
14195,1860,48,NA,20433.38,NA,18368.28,NA,38801.66,NA
14196,1860,49,NA,18799.17,NA,16677.36,NA,35476.53,NA
14197,1860,50,NA,15374.71,NA,13192.95,NA,28567.66,NA
14198,1860,51,NA,15767.13,NA,13798.67,NA,29565.8,NA
14199,1860,52,NA,16746.28,NA,14612.8,NA,31359.08,NA
14200,1860,53,NA,16016.89,NA,13873.9,NA,29890.79,NA
14201,1860,54,NA,16242.99,NA,13896.19,NA,30139.18,NA
14202,1860,55,NA,16049.4,NA,13571.56,NA,29620.96,NA
14203,1860,56,NA,15442.77,NA,12969.44,NA,28412.21,NA
14204,1860,57,NA,15829,NA,13039.13,NA,28868.13,NA
14205,1860,58,NA,13769.24,NA,11341.86,NA,25111.1,NA
14206,1860,59,NA,12666.08,NA,10490.01,NA,23156.09,NA
14207,1860,60,NA,13233.9,NA,10587.83,NA,23821.73,NA
14208,1860,61,NA,13112.56,NA,10526.44,NA,23639,NA
14209,1860,62,NA,13120.45,NA,10590.66,NA,23711.11,NA
14210,1860,63,NA,12969.17,NA,10262.8,NA,23231.97,NA
14211,1860,64,NA,11444.92,NA,NA,9045.27,NA,20490.19
14212,1860,65,NA,11579.45,NA,NA,8761.54,NA,20340.99
14213,1860,66,NA,11028.07,NA,NA,8396.57,NA,19424.64
14214,1860,67,NA,10945.09,NA,NA,8101.42,NA,19046.51
14215,1860,68,NA,NA,9415.51,NA,NA,NA,NA
14216,1860,69,NA,NA,8380.39,NA,NA,NA,NA
14217,1860,70,NA,NA,7806.04,NA,NA,NA,NA
14218,1860,71,NA,NA,7465.85,NA,NA,NA,NA
14219,1860,72,NA,NA,6364.96,NA,NA,NA,NA
14220,1860,73,NA,NA,6244.9,NA,NA,NA,NA
14221,1860,74,NA,NA,5396.25,NA,NA,NA,NA
14222,1860,75,NA,NA,4785.18,NA,NA,NA,NA
14223,1860,76,NA,NA,3932.23,NA,NA,NA,NA
14224,1860,77,NA,NA,3651.87,NA,NA,NA,NA
14225,1860,78,NA,NA,3268.51,NA,NA,NA,NA
14226,1860,79,NA,NA,3248.21,NA,NA,NA,NA
14227,1860,80,NA,NA,2712.65,NA,NA,NA,NA
14228,1860,81,NA,NA,2184.77,NA,NA,NA,NA
14229,1860,82,NA,NA,1760.39,NA,NA,NA,NA
14230,1860,83,NA,NA,1401.5,NA,NA,NA,NA
14231,1860,84,NA,NA,1212.57,NA,NA,NA,NA
14232,1860,85,NA,NA,NA,NA,NA,NA,NA
14233,1860,86,NA,NA,NA,NA,NA,NA,NA
14234,1860,87,NA,NA,NA,NA,NA,NA,NA
14235,1860,88,NA,NA,NA,NA,NA,NA,NA
14236,1860,89,NA,NA,NA,NA,NA,NA,NA
14237,1860,90,NA,NA,NA,NA,NA,NA,NA
14238,1860,91,NA,NA,NA,NA,NA,NA,NA
14239,1860,92,NA,NA,NA,NA,NA,NA,NA
14240,NA,NA,NA,NA,NA,NA,NA,NA,NA
14241,1860,93,NA,NA,NA,NA,NA,NA,NA
14242,NA,NA,NA,NA,NA,NA,NA,NA,NA
14243,1860,94,NA,NA,NA,NA,NA,NA,NA
14244,NA,NA,NA,NA,NA,NA,NA,NA,NA
14245,1860,95,NA,NA,NA,NA,NA,NA,NA
14246,34.27,NA,NA,NA,NA,NA,NA,NA,NA
14247,1860,96,NA,NA,NA,NA,NA,NA,NA
14248,24.1,NA,NA,NA,NA,NA,NA,NA,NA
14249,1860,97,NA,NA,NA,NA,NA,NA,NA
14250,13.61,NA,NA,NA,NA,NA,NA,NA,NA
14251,1860,98,NA,NA,NA,NA,NA,1.99,NA
14252,NA,NA,NA,NA,NA,NA,NA,NA,NA
14253,1860,99,NA,NA,NA,NA,NA,2.05,NA
14254,NA,NA,NA,NA,NA,NA,NA,NA,NA
14255,1860,NA,NA,NA,NA,NA,NA,NA,NA
14256,NA,NA,NA,NA,NA,NA,NA,NA,NA
14257,1860,NA,NA,NA,NA,NA,NA,NA,NA
14258,NA,NA,NA,NA,NA,NA,NA,NA,NA
14259,1860,NA,NA,NA,NA,NA,NA,NA,NA
14260,NA,NA,NA,NA,NA,NA,NA,NA,NA
14261,1860,NA,NA,NA,NA,NA,NA,NA,NA
14262,NA,NA,NA,NA,NA,NA,NA,NA,NA
14263,1860,NA,NA,NA,NA,NA,NA,NA,NA
14264,NA,NA,NA,NA,NA,NA,NA,NA,NA
14265,1860,NA,NA,NA,NA,NA,NA,NA,NA
14266,NA,NA,NA,NA,NA,NA,NA,NA,NA
14267,1860,NA,NA,NA,NA,NA,NA,NA,NA
14268,NA,NA,NA,NA,NA,NA,NA,NA,NA
14269,1860,NA,NA,NA,NA,NA,NA,NA,NA
14270,NA,NA,NA,NA,NA,NA,NA,NA,NA
14271,1860,NA,NA,NA,NA,NA,NA,NA,NA
14272,NA,NA,NA,NA,NA,NA,NA,NA,NA
14273,1860,NA,NA,NA,NA,NA,NA,NA,NA
14274,NA,NA,NA,NA,NA,NA,NA,NA,NA
14275,1860,NA,NA,NA,NA,NA,NA,NA,NA
14276,0.47,NA,NA,NA,NA,NA,NA,NA,NA
14277,1861,NA,0,NA,58845.51,NA,60597.08,119442.59,NA
14278,1861,NA,1,NA,54840.93,NA,56008.47,110849.4,NA
14279,1861,NA,2,NA,52055.53,NA,52509,104564.53,NA
14280,1861,NA,3,NA,46042.66,NA,46379.19,NA,92421.85
14281,1861,NA,4,NA,43007.22,NA,43326.78,NA,86334
14282,1861,NA,5,NA,42038.08,NA,42806.71,NA,84844.79
14283,1861,NA,6,NA,44469.43,NA,44726.97,NA,89196.4
14284,1861,NA,7,NA,40184.81,NA,40419.39,NA,80604.2
14285,1861,NA,8,NA,37248.39,NA,37866.05,NA,75114.44
14286,1861,NA,9,NA,38838.62,NA,39328.25,NA,78166.87
14287,1861,10,NA,39067.65,NA,39219.23,NA,78286.88,NA
14288,1861,11,NA,40323.83,NA,40325.38,NA,80649.21,NA
14289,1861,12,NA,37128.37,NA,36948.93,NA,74077.3,NA
14290,1861,13,NA,35005.06,NA,35067.68,NA,70072.74,NA
14291,1861,14,NA,34062.92,NA,34453.6,NA,68516.52,NA
14292,1861,15,NA,36142.23,NA,35994.8,NA,72137.03,NA
14293,1861,16,NA,37419.41,NA,37603.02,NA,75022.43,NA
14294,1861,17,NA,34869.04,NA,35192.69,NA,70061.73,NA
14295,1861,18,NA,35575.14,NA,35076.68,NA,70651.82,NA
14296,1861,19,NA,33428.83,NA,32805.38,NA,66234.21,NA
14297,1861,20,NA,34305.96,NA,33768.5,NA,68074.46,NA
14298,1861,21,NA,31505.56,NA,30481.07,NA,61986.63,NA
14299,1861,22,NA,30198.37,NA,29117.88,NA,59316.25,NA
14300,1861,23,NA,30901.47,NA,29982,NA,60883.47,NA
14301,1861,24,NA,32123.64,NA,30923.12,NA,63046.76,NA
14302,1861,25,NA,33048.78,NA,31844.25,NA,64893.03,NA
14303,1861,26,NA,33280.81,NA,32074.28,NA,65355.09,NA
14304,1861,27,NA,32860.75,NA,31716.23,NA,64576.98,NA
14305,1861,28,NA,29476.26,NA,28585.81,NA,58062.07,NA
14306,1861,29,NA,27382.96,NA,26296.51,NA,53679.47,NA
14307,1861,30,NA,29589.28,NA,28120.75,NA,57710.03,NA
14308,1861,31,NA,30792.45,NA,29004.87,NA,59797.32,NA
14309,1861,32,NA,29281.23,NA,27195.63,NA,56476.86,NA
14310,1861,33,NA,26796.87,NA,25692.43,NA,52489.3,NA
14311,1861,34,NA,29905.32,NA,28309.78,NA,58215.1,NA
14312,1861,35,NA,30738.44,NA,29303.91,NA,60042.35,NA
14313,1861,36,NA,28984.19,NA,27377.65,NA,56361.84,NA
14314,1861,37,NA,29945.33,NA,28513.8,NA,58459.13,NA
14315,1861,38,NA,28635.14,NA,26929.59,NA,55564.73,NA
14316,1861,39,NA,27065.91,NA,25956.46,NA,53022.37,NA
14317,1861,40,NA,24786.58,NA,23478.13,NA,48264.71,NA
14318,1861,41,NA,23653.42,NA,22334.98,NA,45988.4,NA
14319,1861,42,NA,23895.45,NA,22444.99,NA,46340.44,NA
14320,1861,43,NA,22886.31,NA,21074.81,NA,43961.12,NA
14321,1861,44,NA,23750.43,NA,21815.91,NA,45566.34,NA
14322,1861,45,NA,22766.29,NA,20527.74,NA,43294.03,NA
14323,1861,46,NA,20081.9,NA,18281.44,NA,38363.34,NA
14324,1861,47,NA,17439.52,NA,15622.08,NA,33061.6,NA
14325,1861,48,NA,20131.91,NA,17706.36,NA,37838.27,NA
14326,1861,49,NA,20308.94,NA,18176.42,NA,38485.36,NA
14327,1861,50,NA,18635.69,NA,16443.19,NA,35078.88,NA
14328,1861,51,NA,14827.14,NA,12568.68,NA,27395.82,NA
14329,1861,52,NA,15259.21,NA,13219.76,NA,28478.97,NA
14330,1861,53,NA,16210.34,NA,14002.87,NA,30213.21,NA
14331,1861,54,NA,15480.24,NA,13266.77,NA,28747.01,NA
14332,1861,55,NA,15694.27,NA,13282.77,NA,28977.04,NA
14333,1861,56,NA,15487.24,NA,12976.73,NA,28463.97,NA
14334,1861,57,NA,14869.15,NA,12367.65,NA,27236.8,NA
14335,1861,58,NA,15223.2,NA,12435.66,NA,27658.86,NA
14336,1861,59,NA,13191.91,NA,10775.44,NA,23967.35,NA
14337,1861,60,NA,12105.75,NA,NA,9921.32,NA,22027.07
14338,1861,61,NA,13256.92,NA,10544.41,NA,23801.33,NA
14339,1861,62,NA,13092.89,NA,10456.39,NA,23549.28,NA
14340,1861,63,NA,13057.89,NA,10505.4,NA,23563.29,NA
14341,1861,64,NA,12883.86,NA,10123.35,NA,23007.21,NA
14342,1861,65,NA,11330.64,NA,NA,8869.18,NA,20199.82
14343,1861,66,NA,11330.64,NA,NA,8542.14,NA,19872.78
14344,1861,67,NA,10713.55,NA,NA,8142.09,NA,18855.64
14345,1861,68,NA,10637.54,NA,NA,7834.05,NA,18471.59
14346,1861,69,NA,NA,9066.31,NA,NA,NA,NA
14347,1861,70,NA,NA,8025.16,NA,NA,NA,NA
14348,1861,71,NA,NA,7350.06,NA,NA,NA,NA
14349,1861,72,NA,NA,6994.01,NA,NA,NA,NA
14350,1861,73,NA,NA,5884.85,NA,NA,NA,NA
14351,1861,74,NA,NA,5793.84,NA,NA,NA,NA
14352,1861,75,NA,NA,4921.71,NA,NA,NA,NA
14353,1861,76,NA,NA,4389.63,NA,NA,NA,NA
14354,1861,77,NA,NA,3547.51,NA,NA,NA,NA
14355,1861,78,NA,NA,3302.48,NA,NA,NA,NA
14356,1861,79,NA,NA,2960.43,NA,NA,NA,NA
14357,1861,80,NA,NA,2851.4,NA,NA,NA,NA
14358,1861,81,NA,NA,2362.83,NA,NA,NA,NA
14359,1861,82,NA,NA,1867.66,NA,NA,NA,NA
14360,1861,83,NA,NA,1478.27,NA,NA,NA,NA
14361,1861,84,NA,NA,1157.35,NA,NA,NA,NA
14362,1861,85,NA,NA,NA,NA,NA,NA,NA
14363,1861,86,NA,NA,NA,NA,NA,NA,NA
14364,1861,87,NA,NA,NA,NA,NA,NA,NA
14365,1861,88,NA,NA,NA,NA,NA,NA,NA
14366,1861,89,NA,NA,NA,NA,NA,NA,NA
14367,1861,90,NA,NA,NA,NA,NA,NA,NA
14368,1861,91,NA,NA,NA,NA,NA,NA,NA
14369,1861,92,NA,NA,NA,NA,NA,NA,NA
14370,NA,NA,NA,NA,NA,NA,NA,NA,NA
14371,1861,93,NA,NA,NA,NA,NA,NA,NA
14372,NA,NA,NA,NA,NA,NA,NA,NA,NA
14373,1861,94,NA,NA,NA,NA,NA,NA,NA
14374,NA,NA,NA,NA,NA,NA,NA,NA,NA
14375,1861,95,NA,NA,NA,NA,NA,NA,NA
14376,36.64,NA,NA,NA,NA,NA,NA,NA,NA
14377,1861,96,NA,NA,NA,NA,NA,NA,NA
14378,23.79,NA,NA,NA,NA,NA,NA,NA,NA
14379,1861,97,NA,NA,NA,NA,NA,NA,NA
14380,14.02,NA,NA,NA,NA,NA,NA,NA,NA
14381,1861,98,NA,NA,NA,NA,NA,1.01,NA
14382,NA,NA,NA,NA,NA,NA,NA,NA,NA
14383,1861,99,NA,NA,NA,NA,NA,1,NA
14384,NA,NA,NA,NA,NA,NA,NA,NA,NA
14385,1861,NA,NA,NA,NA,NA,NA,NA,NA
14386,NA,NA,NA,NA,NA,NA,NA,NA,NA
14387,1861,NA,NA,NA,NA,NA,NA,NA,NA
14388,NA,NA,NA,NA,NA,NA,NA,NA,NA
14389,1861,NA,NA,NA,NA,NA,NA,NA,NA
14390,NA,NA,NA,NA,NA,NA,NA,NA,NA
14391,1861,NA,NA,NA,NA,NA,NA,NA,NA
14392,NA,NA,NA,NA,NA,NA,NA,NA,NA
14393,1861,NA,NA,NA,NA,NA,NA,NA,NA
14394,NA,NA,NA,NA,NA,NA,NA,NA,NA
14395,1861,NA,NA,NA,NA,NA,NA,NA,NA
14396,NA,NA,NA,NA,NA,NA,NA,NA,NA
14397,1861,NA,NA,NA,NA,NA,NA,NA,NA
14398,NA,NA,NA,NA,NA,NA,NA,NA,NA
14399,1861,NA,NA,NA,NA,NA,NA,NA,NA
14400,NA,NA,NA,NA,NA,NA,NA,NA,NA
14401,1861,NA,NA,NA,NA,NA,NA,NA,NA
14402,NA,NA,NA,NA,NA,NA,NA,NA,NA
14403,1861,NA,NA,NA,NA,NA,NA,NA,NA
14404,NA,NA,NA,NA,NA,NA,NA,NA,NA
14405,1861,NA,NA,NA,NA,NA,NA,NA,NA
14406,0,NA,NA,NA,NA,NA,NA,NA,NA
14407,1862,NA,0,NA,58136,NA,59797,117933,NA
14408,1862,NA,1,NA,53762,NA,54544,108306,NA
14409,1862,NA,2,NA,53007,NA,54062,107069,NA
14410,1862,NA,3,NA,50924,NA,51306,102230,NA
14411,1862,NA,4,NA,45278,NA,45573,NA,90851
14412,1862,NA,5,NA,42498,NA,42802,NA,85300
14413,1862,NA,6,NA,41635,NA,42401,NA,84036
14414,1862,NA,7,NA,44135,NA,44405,NA,88540
14415,1862,NA,8,NA,39935,NA,40154,NA,80089
14416,1862,NA,9,NA,37052,NA,37654,NA,74706
14417,1862,10,NA,38644,NA,39134,NA,77778,NA
14418,1862,11,NA,38891,NA,39031,NA,77922,NA
14419,1862,12,NA,40172,NA,40163,NA,80335,NA
14420,1862,13,NA,36993,NA,36806,NA,73799,NA
14421,1862,14,NA,34889,NA,34931,NA,69820,NA
14422,1862,15,NA,33937,NA,34307,NA,68244,NA
14423,1862,16,NA,35990,NA,35844,NA,71834,NA
14424,1862,17,NA,37259,NA,37434,NA,74693,NA
14425,1862,18,NA,34710,NA,35004,NA,69714,NA
14426,1862,19,NA,35401,NA,34870,NA,70271,NA
14427,1862,20,NA,33242,NA,32562,NA,65804,NA
14428,1862,21,NA,34142,NA,33502,NA,67644,NA
14429,1862,22,NA,31344,NA,30222,NA,61566,NA
14430,1862,23,NA,30025,NA,28863,NA,58888,NA
14431,1862,24,NA,30728,NA,29725,NA,60453,NA
14432,1862,25,NA,31940,NA,30666,NA,62606,NA
